review_id,review_text,clean_text,tokens_clean,rating,review_date,bank_name,vader_compound,vader_sentiment,distilbert_label,distilbert_score,distilbert_num,themes_str
c6e45006-f1be-4791-a6bc-5cb5f3a5480e,imoo,imoo,['imoo'],3,2025-10-02,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9941620230674744,1,Other
05480cec-2025-459d-b778-dffc965c770d,"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",good since become robber vat taxservice chargeunbelievable charge send monthly chargeetc hope one international come leave enough enough,"['good', 'since', 'become', 'robber', 'vat', 'taxservice', 'chargeunbelievable', 'charge', 'send', 'monthly', 'chargeetc', 'hope', 'one', 'international', 'come', 'leave', 'enough', 'enough']",1,2025-10-02,Commercial Bank of Ethiopia,0.25,positive,positive,0.9915568828582764,1,Customer Support
65f32267-1792-445a-9d83-988683a246bb,screen shoot always not allowed why?,screen shoot always allowed,"['screen', 'shoot', 'always', 'allowed']",5,2025-10-02,Commercial Bank of Ethiopia,-0.34,negative,negative,0.9965750575065613,-1,UI / UX
679d53bb-4eb0-4cb1-836f-46db6b0fd30f,enkorabetalen,enkorabetalen,['enkorabetalen'],5,2025-10-01,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9099953174591064,1,Other
91563646-8ab1-4920-8710-b7fbf54647a2,Gamada mahamadi,gamada mahamadi,"['gamada', 'mahamadi']",1,2025-10-01,Commercial Bank of Ethiopia,0.0,neutral,positive,0.7746042609214783,1,Other
f9fc527c-a906-4f3a-bc73-5788be785d7b,it is very good banking web but its network is sometimes busy i hope they willfix the problem,good banking web network sometimes busy hope willfix problem,"['good', 'banking', 'web', 'network', 'sometimes', 'busy', 'hope', 'willfix', 'problem']",4,2025-09-30,Commercial Bank of Ethiopia,0.3392,positive,negative,0.9974638223648071,-1,Other
5aa4d37f-f987-497b-8890-3acd8d98fc42,verfcasencod,verfcasencod,['verfcasencod'],5,2025-09-30,Commercial Bank of Ethiopia,0.0,neutral,negative,0.8742532730102539,-1,Other
8239c27e-53e8-46bb-a66d-3f96f842dd91,you can't get your own transaction history,cant get transaction history,"['cant', 'get', 'transaction', 'history']",1,2025-09-29,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9996032118797302,-1,Other
ea1f5c47-8fd1-466e-a734-339f38552c7c,sintu,sintu,['sintu'],5,2025-09-29,Commercial Bank of Ethiopia,0.0,neutral,negative,0.959613561630249,-1,Other
0731dc17-2dc7-49fb-ac89-a2dd6c33f8c3,BEST,best,['best'],5,2025-09-28,Commercial Bank of Ethiopia,0.6369,positive,positive,0.9997941851615906,1,Other
27ea5e57-7906-4701-b116-c1a8ff13febc,Bank of Ethiopia,ethiopia,['ethiopia'],5,2025-09-28,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9304206967353821,1,Other
9d643178-b404-4c08-8d2c-f91e2e87f432,"All most Good, but need improvement",good need improvement,"['good', 'need', 'improvement']",5,2025-09-27,Commercial Bank of Ethiopia,0.7267,positive,negative,0.8200955390930176,-1,Other
af0a4d1d-b254-4967-b163-aa40f6b51b6d,"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",great application meso would like rate solid starthat work well overall hello everyone enjoy apps,"['great', 'application', 'meso', 'would', 'like', 'rate', 'solid', 'starthat', 'work', 'well', 'overall', 'hello', 'everyone', 'enjoy', 'apps']",5,2025-09-27,Commercial Bank of Ethiopia,0.9147,positive,positive,0.9998365640640259,1,Other
e353e42a-0ba2-423f-9f9a-4ba34cded129,poor app all of you guys delete CBE and download BOA,poor guy delete download,"['poor', 'guy', 'delete', 'download']",1,2025-09-27,Commercial Bank of Ethiopia,-0.4767,negative,negative,0.9997864365577698,-1,Other
cf3fb51e-53d0-46d9-baf2-20e03d419812,niceapp,niceapp,['niceapp'],5,2025-09-27,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9998270869255066,1,Other
34782f5c-6307-4491-a204-72dbcf944478,the best app of all,best,['best'],5,2025-09-25,Commercial Bank of Ethiopia,0.6369,positive,positive,0.9998633861541748,1,Other
6c72590a-6064-4aac-a5b5-a23df953162d,"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",time try open load circle keep spinning trying open get message saying attempt left offline login seems mean connect internet even though stable internet connection stuff work properly,"['time', 'try', 'open', 'load', 'circle', 'keep', 'spinning', 'trying', 'open', 'get', 'message', 'saying', 'attempt', 'left', 'offline', 'login', 'seems', 'mean', 'connect', 'internet', 'even', 'though', 'stable', 'internet', 'connection', 'stuff', 'work', 'properly']",2,2025-09-24,Commercial Bank of Ethiopia,0.1779,positive,negative,0.9988370537757874,-1,Account Access
b568b193-afdf-49a2-8263-928754b4772c,Juhaar,juhaar,['juhaar'],5,2025-09-24,Commercial Bank of Ethiopia,0.0,neutral,negative,0.6955294013023376,-1,Other
e5929d0e-5db5-4d8f-9fef-0c5486213308,I am using CBE app very fantastic.,using fantastic,"['using', 'fantastic']",5,2025-09-24,Commercial Bank of Ethiopia,0.5984,positive,positive,0.999567449092865,1,Other
64181769-8dc3-4814-9f08-cf2ba3ae5305,bist app tankyou,bist tankyou,"['bist', 'tankyou']",4,2025-09-23,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9962037205696106,-1,Other
ae6518d4-a242-41d5-81ca-90dfc9824d84,this is very useful and consistent app,useful consistent,"['useful', 'consistent']",5,2025-09-23,Commercial Bank of Ethiopia,0.4927,positive,positive,0.9998074173927307,1,Other
175e9e6c-3ed2-4cbb-900b-3d49a2f72216,"this application provides timely service in a good, fast and reliable manner.",application provides timely service good fast reliable manner,"['application', 'provides', 'timely', 'service', 'good', 'fast', 'reliable', 'manner']",5,2025-09-23,Commercial Bank of Ethiopia,0.4404,positive,positive,0.9998519420623779,1,Customer Support
5a8b2a20-8119-4309-85a6-389188e4b37e,So good,good,['good'],5,2025-09-23,Commercial Bank of Ethiopia,0.4927,positive,positive,0.999841570854187,1,Other
4997b3bc-486e-4392-abb9-bea943f100d5,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,better feature receipt verifying qr code screenshot image gallery currently work direct camera capturing,"['better', 'feature', 'receipt', 'verifying', 'qr', 'code', 'screenshot', 'image', 'gallery', 'currently', 'work', 'direct', 'camera', 'capturing']",4,2025-09-23,Commercial Bank of Ethiopia,0.4927,positive,negative,0.9990800619125366,-1,"Feature Requests, UI / UX"
ceca6531-d52e-4f24-b61a-1f804b5897b2,"From the UX perspective it can be better, it's old and it's not obvious where you can find some things",ux perspective better old obvious find thing,"['ux', 'perspective', 'better', 'old', 'obvious', 'find', 'thing']",3,2025-09-22,Commercial Bank of Ethiopia,0.4404,positive,negative,0.9970171451568604,-1,Other
50b3ec22-c555-40a9-bc10-7f72fb5a81c2,It is amazing app but it is more better if it is possible to transfer from account to other telebirr,amazing better possible transfer account telebirr,"['amazing', 'better', 'possible', 'transfer', 'account', 'telebirr']",5,2025-09-22,Commercial Bank of Ethiopia,0.771,positive,negative,0.7687897086143494,-1,"Payments & Cards, Transaction Performance"
4cc29da3-9526-44f0-a60f-e4e8cbca0889,"The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.",great active however update lost connection message network error please try fix many client using globally abroad country,"['great', 'active', 'however', 'update', 'lost', 'connection', 'message', 'network', 'error', 'please', 'try', 'fix', 'many', 'client', 'using', 'globally', 'abroad', 'country']",3,2025-09-21,Commercial Bank of Ethiopia,0.7783,positive,negative,0.9989680051803589,-1,"Crashes & Bugs, Feature Requests"
2b8e0e28-3c61-48e8-bba0-961d4e029d8c,very important app,important,['important'],4,2025-09-21,Commercial Bank of Ethiopia,0.2716,positive,positive,0.9995480179786682,1,Other
5a399dc2-6362-4a7f-8a07-c6450e33859e,the best of all mobile banking in Ethiopia works perfectly fine,best mobile banking ethiopia work perfectly fine,"['best', 'mobile', 'banking', 'ethiopia', 'work', 'perfectly', 'fine']",5,2025-09-21,Commercial Bank of Ethiopia,0.8807,positive,positive,0.9998689889907837,1,Other
698b316c-e942-4097-b0c5-f776f7a6fd64,DANTRO BAND!!!,dantro band,"['dantro', 'band']",5,2025-09-21,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9943898320198059,1,Other
047ab6ed-fbb2-4f88-ab6b-7fa4c1e7d2fd,some time when make transfer from Mobile account to other cbebirr wallet no show customer name so please check it......thanks my cbe.. cbebirr application very nice application wallet,time make transfer mobile account cbebirr wallet show customer name please check itthanks cbebirr application nice application wallet,"['time', 'make', 'transfer', 'mobile', 'account', 'cbebirr', 'wallet', 'show', 'customer', 'name', 'please', 'check', 'itthanks', 'cbebirr', 'application', 'nice', 'application', 'wallet']",5,2025-09-20,Commercial Bank of Ethiopia,0.5973,positive,positive,0.9983887672424316,1,"Customer Support, Transaction Performance"
9fe63693-8e5e-4c86-9d29-ff31afd057bf,this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,useful sometimes want see specific transaction didnt work way gave,"['useful', 'sometimes', 'want', 'see', 'specific', 'transaction', 'didnt', 'work', 'way', 'gave']",3,2025-09-20,Commercial Bank of Ethiopia,0.3708,positive,negative,0.9951974749565125,-1,Other
be342fa9-1e01-4b45-a8e6-666c2fd79fcf,why i must visit the branch i opened my account to activate the mobile banking services? if it a connected network it maybe done from any branch.,must visit branch opened account activate mobile banking service connected network maybe done branch,"['must', 'visit', 'branch', 'opened', 'account', 'activate', 'mobile', 'banking', 'service', 'connected', 'network', 'maybe', 'done', 'branch']",1,2025-09-20,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9981855750083923,-1,Customer Support
84c792e9-34da-4a2f-b0a5-6bc9501495d9,asfaw damse,asfaw damse,"['asfaw', 'damse']",5,2025-09-19,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9871633052825928,-1,Other
70a41c2e-0ebd-47ab-8dba-794b369f529e,jabadhaa namatii tolataan,jabadhaa namatii tolataan,"['jabadhaa', 'namatii', 'tolataan']",5,2025-09-19,Commercial Bank of Ethiopia,0.0,neutral,negative,0.962352991104126,-1,Other
0edb4624-c49a-4b38-9676-15795535cad4,"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",good interface user friendly could pro additional feature let u run multiple account single phone option additional account,"['good', 'interface', 'user', 'friendly', 'could', 'pro', 'additional', 'feature', 'let', 'u', 'run', 'multiple', 'account', 'single', 'phone', 'option', 'additional', 'account']",3,2025-09-19,Commercial Bank of Ethiopia,0.5406,positive,negative,0.9511563181877136,-1,"Feature Requests, UI / UX"
fc5dec73-4055-497c-abe9-b3e72a9eb973,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,user friendly want amendment include option sending money tele birr like birr,"['user', 'friendly', 'want', 'amendment', 'include', 'option', 'sending', 'money', 'tele', 'birr', 'like', 'birr']",4,2025-09-18,Commercial Bank of Ethiopia,0.7003,positive,negative,0.9966429471969604,-1,UI / UX
00fa7434-9ab8-403f-8022-245489949f11,Truly amazing!,truly amazing,"['truly', 'amazing']",5,2025-09-18,Commercial Bank of Ethiopia,0.7901,positive,positive,0.9998810291290283,1,Other
d20939ad-edfa-4940-87a0-42390551a420,Doesn't have option to generate statement for transactions,doesnt option generate statement transaction,"['doesnt', 'option', 'generate', 'statement', 'transaction']",3,2025-09-18,Commercial Bank of Ethiopia,0.0,neutral,negative,0.992244303226471,-1,Other
9463dbb2-43e2-4eab-b681-5290cde6505d,JanaleBl,janalebl,['janalebl'],5,2025-09-17,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9632813930511475,1,Other
eb7dd7e2-4cb9-4587-beae-158122e8161c,nice application,nice application,"['nice', 'application']",5,2025-09-17,Commercial Bank of Ethiopia,0.4215,positive,positive,0.9998229146003723,1,Other
cbea0f3a-64c8-4df1-8894-99c636a3b7f1,WaaaaaaaW,waaaaaaaw,['waaaaaaaw'],1,2025-09-17,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9848952293395996,-1,Other
df338414-9c67-4832-9823-7e46fd91075d,very nice,nice,['nice'],5,2025-09-16,Commercial Bank of Ethiopia,0.4754,positive,positive,0.9998563528060913,1,Other
95c685cb-8f77-4382-9a2c-0ec1f22370b5,Of,,[],5,2025-09-16,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9193394780158997,1,Other
aef081be-7fc2-42f9-9ae7-fb9a292c835b,it's best app to use recently and upgraded day to day for internationalization,best use recently upgraded day day internationalization,"['best', 'use', 'recently', 'upgraded', 'day', 'day', 'internationalization']",4,2025-09-16,Commercial Bank of Ethiopia,0.6369,positive,positive,0.9983494281768799,1,Other
d8b089cb-de9a-4517-8b8d-8a2789fd177a,Easy to use and not Complicated 👍,easy use complicated,"['easy', 'use', 'complicated']",5,2025-09-15,Commercial Bank of Ethiopia,0.4404,positive,positive,0.9179596304893494,1,Other
db059b75-96c6-46b6-893f-a12e74ae25b1,apdat the app,apdat,['apdat'],5,2025-09-14,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9424067139625549,-1,Other
ffabf956-7151-4904-8b48-6277bfb8a5bb,good in bankin at any time & any where.,good bankin time,"['good', 'bankin', 'time']",5,2025-09-13,Commercial Bank of Ethiopia,0.4404,positive,positive,0.9995506405830383,1,Other
81901482-565e-4dc3-859f-ec25ee3c917e,great,great,['great'],5,2025-09-13,Commercial Bank of Ethiopia,0.6249,positive,positive,0.9998630285263062,1,Other
1ebb9f31-ce77-4149-826a-697d986e9ff1,"WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!",useless transfer wallet payment bank nothing work updated restarted cleared cache reinstalled still useless crashed forced visit branch log time one biggest bank country fix issue junior developer could solve completely unreliable big zero functionality,"['useless', 'transfer', 'wallet', 'payment', 'bank', 'nothing', 'work', 'updated', 'restarted', 'cleared', 'cache', 'reinstalled', 'still', 'useless', 'crashed', 'forced', 'visit', 'branch', 'log', 'time', 'one', 'biggest', 'bank', 'country', 'fix', 'issue', 'junior', 'developer', 'could', 'solve', 'completely', 'unreliable', 'big', 'zero', 'functionality']",1,2025-09-13,Commercial Bank of Ethiopia,-0.8279,negative,negative,0.9998034834861755,-1,"Crashes & Bugs, Feature Requests, Payments & Cards, Transaction Performance"
26b2c95e-a6f0-436c-9f03-7f9804f40696,it is best to me,best,['best'],1,2025-09-13,Commercial Bank of Ethiopia,0.6369,positive,positive,0.9966468214988708,1,Other
18d048fb-bdd0-409e-b928-2add6e098fd2,hayizgi mebrahtom feshay,hayizgi mebrahtom feshay,"['hayizgi', 'mebrahtom', 'feshay']",5,2025-09-13,Commercial Bank of Ethiopia,0.0,neutral,negative,0.638779878616333,-1,Other
89aa8ddd-e35b-472f-a8da-d65c16a07626,Excellent app,excellent,['excellent'],5,2025-09-12,Commercial Bank of Ethiopia,0.5719,positive,positive,0.9998356103897095,1,Other
93aec6fd-b95e-497a-bf23-525362628cb8,after apdate the app doesn't work any thing else it said enable to connects,apdate doesnt work thing else said enable connects,"['apdate', 'doesnt', 'work', 'thing', 'else', 'said', 'enable', 'connects']",1,2025-09-12,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9993560910224915,-1,Other
4f5797f9-6c35-4fd6-8ed8-b2ecf912c04a,love,love,['love'],5,2025-09-12,Commercial Bank of Ethiopia,0.6369,positive,positive,0.9998735189437866,1,Other
5f1427ed-db7c-4427-a256-2678dc2d6dae,Hasasa bank,hasasa,['hasasa'],1,2025-09-11,Commercial Bank of Ethiopia,0.0,neutral,positive,0.8199577927589417,1,Other
0223c3f1-12d3-4d3d-b2ea-cd980d15ab92,All ways Trusted.,way trusted,"['way', 'trusted']",5,2025-09-11,Commercial Bank of Ethiopia,0.4767,positive,positive,0.9988715052604675,1,Other
ecc6b893-7ad0-4aac-a571-338dc04914bf,best MB application in Ethiopia financial sector.,best mb application ethiopia financial sector,"['best', 'mb', 'application', 'ethiopia', 'financial', 'sector']",5,2025-09-11,Commercial Bank of Ethiopia,0.6369,positive,positive,0.9990665316581726,1,Other
86ce8a7e-e618-46cd-9f8e-1da785c2fec1,I like this app,like,['like'],5,2025-09-11,Commercial Bank of Ethiopia,0.3612,positive,positive,0.9996516704559326,1,Other
c6e99e08-ceae-4c1c-9293-ca30ff43e70f,am tired why I have to update every 5 day,tired update every day,"['tired', 'update', 'every', 'day']",1,2025-09-11,Commercial Bank of Ethiopia,-0.4404,negative,negative,0.9996090531349182,-1,Feature Requests
b2aef3b3-8737-42f8-8e7f-bdec1aa31885,usb debugig mode bicha off endidereg axrigu like awash bank,usb debugig mode bicha endidereg axrigu like awash,"['usb', 'debugig', 'mode', 'bicha', 'endidereg', 'axrigu', 'like', 'awash']",1,2025-09-10,Commercial Bank of Ethiopia,0.3612,positive,negative,0.9974377155303955,-1,Crashes & Bugs
346f5446-e8ba-405b-b52e-b28f5c24c351,good morning 🙏,good morning,"['good', 'morning']",5,2025-09-10,Commercial Bank of Ethiopia,0.4404,positive,positive,0.9997515082359314,1,Other
a5fe1d74-b071-4dfe-9e46-145d7223be32,am happy 😃,happy,['happy'],5,2025-09-09,Commercial Bank of Ethiopia,0.5719,positive,positive,0.9998183846473694,1,Other
d2967159-0513-4bd3-a122-e855b3209489,wowww,wowww,['wowww'],5,2025-09-08,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9972698092460632,1,Other
91b8975e-d52a-4a6a-9193-793f667e2252,KEHRU nasir AbFIXA,kehru nasir abfixa,"['kehru', 'nasir', 'abfixa']",5,2025-09-08,Commercial Bank of Ethiopia,0.0,neutral,positive,0.818851113319397,1,Other
cd72e0bb-cfe7-4308-ac51-89496b89cf89,It is well organized.,well organized,"['well', 'organized']",5,2025-09-08,Commercial Bank of Ethiopia,0.2732,positive,positive,0.9998693466186523,1,Other
38c1f9f8-9c4a-4f71-8400-9f98003c50a5,Can't see the nearest Branch or ATM available,cant see nearest branch atm available,"['cant', 'see', 'nearest', 'branch', 'atm', 'available']",2,2025-09-08,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9962969422340393,-1,Payments & Cards
308b1e0f-ac76-4a4d-b236-c08eb9bea906,the app does not open,open,['open'],1,2025-09-07,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9997572302818298,-1,Other
2282390a-1484-4d5e-bf31-bbb27d183515,from Monk,monk,['monk'],3,2025-09-06,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9398741722106934,1,Other
cf460082-aaf9-4a02-a229-4028cdf95a91,"Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏",amazing delightful seamless mobile banking application ever experienced indeed feel great proud part stakeholder first choice ethiopia pioneer leading digital banking service ethiopia five star little thank much,"['amazing', 'delightful', 'seamless', 'mobile', 'banking', 'application', 'ever', 'experienced', 'indeed', 'feel', 'great', 'proud', 'part', 'stakeholder', 'first', 'choice', 'ethiopia', 'pioneer', 'leading', 'digital', 'banking', 'service', 'ethiopia', 'five', 'star', 'little', 'thank', 'much']",5,2025-09-06,Commercial Bank of Ethiopia,0.9596,positive,positive,0.9996967315673828,1,Customer Support
c706e1f8-b031-4088-b2e6-8c5ee13edebd,incredible,incredible,['incredible'],5,2025-09-06,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9998753070831299,1,Other
fcce509a-2581-42cc-8c98-6c33b5e0229c,it's the best money transfer app ever,best money transfer ever,"['best', 'money', 'transfer', 'ever']",5,2025-09-06,Commercial Bank of Ethiopia,0.6369,positive,positive,0.9996806383132935,1,Transaction Performance
c50ff290-9e6f-4a51-97cf-5096441cf16f,it is nice,nice,['nice'],5,2025-09-05,Commercial Bank of Ethiopia,0.4215,positive,positive,0.9998648166656494,1,Other
1f79354a-a658-4e96-9810-8f800ad6b489,user friendly. best.,user friendly best,"['user', 'friendly', 'best']",5,2025-09-05,Commercial Bank of Ethiopia,0.8126,positive,positive,0.9997245669364929,1,UI / UX
5a9dd78f-fbee-4fa7-aba5-1605433b8904,best app!!!,best,['best'],5,2025-09-05,Commercial Bank of Ethiopia,0.7249,positive,positive,0.9997482895851135,1,Other
6028469c-5c00-4864-a85e-7e158387f160,"It is good app and really user friendly , but it not possible to start service after the app is uninstalled or device phone is changed. So please make it easy for us, after once you set us the requirements in your office we should have to use it only by install and launch it. We do not have to visit the near by branch office every time for such silly businesses but important things. in addition to that why is that for hidding senders name or account number How can I know who tranfers to me???",good really user friendly possible start service uninstalled device phone changed please make easy u set u requirement office use install launch visit near branch office every time silly business important thing addition hidding sender name account number know tranfers,"['good', 'really', 'user', 'friendly', 'possible', 'start', 'service', 'uninstalled', 'device', 'phone', 'changed', 'please', 'make', 'easy', 'u', 'set', 'u', 'requirement', 'office', 'use', 'install', 'launch', 'visit', 'near', 'branch', 'office', 'every', 'time', 'silly', 'business', 'important', 'thing', 'addition', 'hidding', 'sender', 'name', 'account', 'number', 'know', 'tranfers']",4,2025-09-05,Commercial Bank of Ethiopia,0.9296,positive,negative,0.9859862327575684,-1,"Customer Support, Feature Requests, Payments & Cards, UI / UX"
e0e8f532-7af2-4b9d-84ab-fe051ef049c5,very good app,good,['good'],5,2025-09-05,Commercial Bank of Ethiopia,0.4927,positive,positive,0.9998675584793091,1,Other
fd6993e9-bca4-400b-8122-af3ca0e28a9c,jabirabdala,jabirabdala,['jabirabdala'],5,2025-09-04,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9328047037124634,-1,Other
da0c46a2-61c8-4093-902c-de9f2471cc59,unfair cost of transportations... what a shame!!!,unfair cost transportation shame,"['unfair', 'cost', 'transportation', 'shame']",1,2025-09-04,Commercial Bank of Ethiopia,-0.795,negative,negative,0.9997835755348206,-1,Other
66ff0693-963b-4cf8-b470-23a46d10398e,"I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.",think good use easily however one comment automatically sync update balance real time please review issue example someone transfer money receiver sync automatically requires user manually initiate update see current balance,"['think', 'good', 'use', 'easily', 'however', 'one', 'comment', 'automatically', 'sync', 'update', 'balance', 'real', 'time', 'please', 'review', 'issue', 'example', 'someone', 'transfer', 'money', 'receiver', 'sync', 'automatically', 'requires', 'user', 'manually', 'initiate', 'update', 'see', 'current', 'balance']",4,2025-09-04,Commercial Bank of Ethiopia,0.765,positive,negative,0.9977514147758484,-1,"Customer Support, Feature Requests, Transaction Performance, UI / UX"
e95daa9b-9b7c-4c04-a48c-b950c0effe2c,WAW!!! I AM PROUD!!! MY STRONG BANK WORKS AT BEST EVEN IN A REMOTE LOCATION HERE IN MALABO (ECUATORIAL GUINEA). MEWOLID MUBARAK CBE!!!,waw proud strong work best even remote location malabo ecuatorial guinea mewolid mubarak,"['waw', 'proud', 'strong', 'work', 'best', 'even', 'remote', 'location', 'malabo', 'ecuatorial', 'guinea', 'mewolid', 'mubarak']",5,2025-09-04,Commercial Bank of Ethiopia,0.9147,positive,positive,0.9996813535690308,1,UI / UX
8242c794-25bc-4f59-aa06-9343382fbc2f,zinaa Ahmed,zinaa ahmed,"['zinaa', 'ahmed']",5,2025-09-04,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9246605038642883,1,Other
a092d89d-acea-4e45-afb2-59c9c6955aef,absolutely excellent,absolutely excellent,"['absolutely', 'excellent']",5,2025-09-04,Commercial Bank of Ethiopia,0.6115,positive,positive,0.9998593330383301,1,Other
a6ce9c88-d33d-4192-a61b-4ac946c0a3e3,amazing app,amazing,['amazing'],5,2025-09-03,Commercial Bank of Ethiopia,0.5859,positive,positive,0.9998670816421509,1,Other
e38cc409-e9d2-4f1e-bd14-8a43ce35230d,perfect and easy,perfect easy,"['perfect', 'easy']",5,2025-09-03,Commercial Bank of Ethiopia,0.765,positive,positive,0.9998718500137329,1,Other
acdeb00e-fc22-4b4b-9731-16f961cf5ffd,fastest,fastest,['fastest'],5,2025-09-03,Commercial Bank of Ethiopia,0.0,neutral,positive,0.999160885810852,1,Other
c4c7ecf8-c82d-41af-8bc5-c79334b0111f,My account is not working,account working,"['account', 'working']",4,2025-09-03,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9997815489768982,-1,Other
3e5aecbb-e47d-47a4-b4c2-bd7321637900,The recent update is not optimized fir latest version of android,recent update optimized fir latest version android,"['recent', 'update', 'optimized', 'fir', 'latest', 'version', 'android']",2,2025-09-02,Commercial Bank of Ethiopia,-0.357,negative,negative,0.999637246131897,-1,Feature Requests
6669ce5f-1810-4d1f-b7db-7e6a42d38e27,topp,topp,['topp'],5,2025-09-02,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9706206321716309,1,Other
8badeef9-8844-467e-8cec-7f19fe37340d,I appreciate it,appreciate,['appreciate'],5,2025-09-01,Commercial Bank of Ethiopia,0.4019,positive,positive,0.999839186668396,1,Other
ff9c22ea-a7a9-4a61-9223-331ef7ef8467,v.good app,vgood,['vgood'],5,2025-09-01,Commercial Bank of Ethiopia,0.0,neutral,positive,0.9952701926231384,1,Other
d5dc7297-7006-4bd6-ab05-eedd3f615203,sahib amin jamal,sahib amin jamal,"['sahib', 'amin', 'jamal']",1,2025-08-31,Commercial Bank of Ethiopia,0.0,neutral,positive,0.8987875580787659,1,Other
92267491-afb1-4413-8fb2-d82e56275ed7,installi,installi,['installi'],5,2025-08-31,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9575469493865967,-1,Other
2154c21e-ec52-413e-8e2e-91a5bba58316,very good apps,good apps,"['good', 'apps']",5,2025-08-30,Commercial Bank of Ethiopia,0.4927,positive,positive,0.9998751878738403,1,Other
7bfdbc13-8426-412b-83f9-000bd411056b,the app say it is not compatible with ur phone can u fix it it is not updating.,say compatible ur phone u fix updating,"['say', 'compatible', 'ur', 'phone', 'u', 'fix', 'updating']",1,2025-08-30,Commercial Bank of Ethiopia,0.0,neutral,negative,0.9997796416282654,-1,Other
a02f8c55-349e-4153-952e-b9fd9857015e,"I would like to give you some feedback on Current update, its very nice and easy to use👍 but in some button there is still not improved For example while iwant to check my recent Txn it not well sequenced and arranged or some txn may not appear ... becouse of this i see many of users of this app discomferted maily merchants and those make High txn daily. improve and miximize the txn shown to 300 up to 500. make Searchable Recent txn button! All in all the bank i Relly on! CBE my bank !",would like give feedback current update nice easy use button still improved example iwant check recent txn well sequenced arranged txn may appear becouse see many user discomferted maily merchant make high txn daily improve miximize txn shown make searchable recent txn button relly,"['would', 'like', 'give', 'feedback', 'current', 'update', 'nice', 'easy', 'use', 'button', 'still', 'improved', 'example', 'iwant', 'check', 'recent', 'txn', 'well', 'sequenced', 'arranged', 'txn', 'may', 'appear', 'becouse', 'see', 'many', 'user', 'discomferted', 'maily', 'merchant', 'make', 'high', 'txn', 'daily', 'improve', 'miximize', 'txn', 'shown', 'make', 'searchable', 'recent', 'txn', 'button', 'relly']",5,2025-08-29,Commercial Bank of Ethiopia,0.619,positive,negative,0.9962132573127747,-1,"Feature Requests, UI / UX"
bee6fcc5-f5bb-4687-8888-35778f574078,tinishu titiba,tinishu titiba,"['tinishu', 'titiba']",5,2025-08-29,Commercial Bank of Ethiopia,0.0,neutral,negative,0.7159714102745056,-1,Other
